Symbol;Date;Open;High;Low;Close
USDBHD:CUR;17/06/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;16/06/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;15/06/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;14/06/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;13/06/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;12/06/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;11/06/2022;0.3769;0.3769;0.3769;0.3769
USDBHD:CUR;10/06/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;09/06/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;08/06/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;07/06/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;06/06/2022;0.3769;0.377;0.3769;0.3769
USDBHD:CUR;05/06/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;04/06/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;03/06/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;02/06/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;01/06/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;31/05/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;30/05/2022;0.3769;0.377;0.3769;0.377
USDBHD:CUR;29/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;28/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;27/05/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;26/05/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;25/05/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;24/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;23/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;22/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;21/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;20/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;19/05/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;18/05/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;17/05/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;16/05/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;15/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;14/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;13/05/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;12/05/2022;0.377;0.377;0.3769;0.3769
USDBHD:CUR;11/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;10/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;09/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;08/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;07/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;06/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;05/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;04/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;03/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;02/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;01/05/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;30/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;29/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;28/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;27/04/2022;0.377;0.3779;0.3769;0.377
USDBHD:CUR;26/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;25/04/2022;0.3769;0.377;0.3769;0.377
USDBHD:CUR;24/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;23/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;22/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;21/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;20/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;19/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;18/04/2022;0.377;0.377;0.3769;0.377
USDBHD:CUR;17/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;16/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;15/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;14/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;13/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;12/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;11/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;10/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;09/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;08/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;07/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;06/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;05/04/2022;0.377;0.3771;0.3769;0.377
USDBHD:CUR;04/04/2022;0.377;0.3771;0.377;0.3771
USDBHD:CUR;03/04/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;02/04/2022;0.3771;0.3771;0.3771;0.3771
USDBHD:CUR;01/04/2022;0.377;0.3771;0.377;0.3771
USDBHD:CUR;31/03/2022;0.377;0.3771;0.3769;0.3771
USDBHD:CUR;30/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;29/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;28/03/2022;0.3769;0.377;0.3769;0.377
USDBHD:CUR;27/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;26/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;25/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;24/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;23/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;22/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;21/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;20/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;19/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;18/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;17/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;16/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;15/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;14/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;13/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;12/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;11/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;10/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;09/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;08/03/2022;0.377;0.377;0.377;0.377
USDBHD:CUR;07/03/2022;0.3769;0.377;0.3769;0.377
