Symbol;Date;Open;High;Low;Close
USDJPY:CUR;17/06/2022;132.565;134.57201;132.192;133.662
USDJPY:CUR;16/06/2022;134.562;134.675;131.565;132.537
USDJPY:CUR;15/06/2022;134.616;135.354;133.511;134.16
USDJPY:CUR;14/06/2022;133.879;135.565;133.879;135.19501
USDJPY:CUR;13/06/2022;134.332;135.16;133.62;134.325
USDJPY:CUR;10/06/2022;134.306;134.47701;133.408;134.439
USDJPY:CUR;09/06/2022;133.84;134.526;133.201;134.442
USDJPY:CUR;08/06/2022;132.47701;134.496;132.47701;134.429
USDJPY:CUR;07/06/2022;131.33;132.996;131.33;132.778
USDJPY:CUR;06/06/2022;130.855;132.26801;130.466;132.215
USDJPY:CUR;03/06/2022;129.845;130.97701;129.7;130.814
USDJPY:CUR;02/06/2022;129.94901;130.196;129.524;129.946
USDJPY:CUR;01/06/2022;128.647;130.217;128.647;130.15601
USDJPY:CUR;31/05/2022;127.628;128.866;127.628;128.694
USDJPY:CUR;30/05/2022;127.05;127.855;126.872;127.832
USDJPY:CUR;27/05/2022;127.325;127.325;126.684;127.099
USDJPY:CUR;26/05/2022;127.366;127.568;126.579;127.041
USDJPY:CUR;25/05/2022;126.517;127.495;126.517;127.134
USDJPY:CUR;24/05/2022;127.659;128.067;126.38;126.861
USDJPY:CUR;23/05/2022;127.85;127.944;127.154;127.814
USDJPY:CUR;20/05/2022;127.368;128.261;127.368;127.955
USDJPY:CUR;19/05/2022;128.494;128.929;127.05;127.884
USDJPY:CUR;18/05/2022;129.294;129.494;128.03;128.11
USDJPY:CUR;17/05/2022;129.073;129.735;128.839;129.498
USDJPY:CUR;16/05/2022;129.237;129.601;128.707;128.875
USDJPY:CUR;13/05/2022;128.114;129.439;128.114;129.258
USDJPY:CUR;12/05/2022;130.252;130.252;127.595;128.52
USDJPY:CUR;11/05/2022;130.218;130.79201;129.494;129.84
USDJPY:CUR;10/05/2022;130.534;130.534;129.804;130.345
USDJPY:CUR;09/05/2022;130.515;131.33;130.151;130.429
USDJPY:CUR;06/05/2022;130.241;130.798;130.22;130.539
USDJPY:CUR;05/05/2022;129.996;130.545;128.759;130.228
USDJPY:CUR;04/05/2022;129.927;130.27;128.713;129.261
USDJPY:CUR;03/05/2022;130.23;130.278;129.724;130.14301
USDJPY:CUR;02/05/2022;129.815;130.47;129.61501;130.147
USDJPY:CUR;29/04/2022;131.02;131.02;129.336;129.83
USDJPY:CUR;28/04/2022;128.308;131.228;128.308;130.812
USDJPY:CUR;27/04/2022;127.179;128.563;127.142;128.41701
USDJPY:CUR;26/04/2022;127.862;128.189;127.041;127.2
USDJPY:CUR;25/04/2022;128.71001;128.827;127.539;127.984
USDJPY:CUR;22/04/2022;128.52;129.054;127.795;128.53
USDJPY:CUR;21/04/2022;127.673;128.69701;127.673;128.448
USDJPY:CUR;20/04/2022;128.826;129.369;127.505;128.03
USDJPY:CUR;19/04/2022;126.656;129.39301;126.656;129.23801
USDJPY:CUR;18/04/2022;126.459;127.212;126.286;127.135
USDJPY:CUR;15/04/2022;125.89;126.66;125.89;126.464
USDJPY:CUR;14/04/2022;125.722;126.171;125.104;126.171
USDJPY:CUR;13/04/2022;125.17;126.282;125.17;125.473
USDJPY:CUR;12/04/2022;125.529;125.732;124.827;125.458
USDJPY:CUR;11/04/2022;124.404;125.748;124.309;125.524
USDJPY:CUR;08/04/2022;123.917;124.642;123.693;124.289
USDJPY:CUR;07/04/2022;123.767;124.216;123.493;124.12
USDJPY:CUR;06/04/2022;123.308;124.05;123.308;123.815
USDJPY:CUR;05/04/2022;122.738;123.681;122.43;123.623
USDJPY:CUR;04/04/2022;122.846;122.946;122.294;122.782
USDJPY:CUR;01/04/2022;121.377;123.016;121.377;122.547
USDJPY:CUR;31/03/2022;122.01;122.439;121.325;121.832
USDJPY:CUR;30/03/2022;122.715;123.181;121.327;122.112
USDJPY:CUR;29/03/2022;123.549;124.266;122.039;123.18
USDJPY:CUR;28/03/2022;122.018;124.832;122.018;123.771
USDJPY:CUR;25/03/2022;121.926;122.428;121.218;122.089
USDJPY:CUR;24/03/2022;120.971;122.402;120.971;122.372
USDJPY:CUR;23/03/2022;120.764;121.384;120.628;121.116
USDJPY:CUR;22/03/2022;119.138;121.217;119.138;121.173
USDJPY:CUR;21/03/2022;119.151;119.622;119.116;119.589
USDJPY:CUR;18/03/2022;118.699;119.391;118.478;119.098
USDJPY:CUR;17/03/2022;118.412;119;118.369;118.558
USDJPY:CUR;16/03/2022;118.29;119.075;118.16;118.885
USDJPY:CUR;15/03/2022;118.16;118.44;117.69;118.28
USDJPY:CUR;14/03/2022;117.32;118.21;117.29;118.18
USDJPY:CUR;11/03/2022;116.13;117.35;116.09;117.28
USDJPY:CUR;10/03/2022;115.82;116.19;115.8;116.13
USDJPY:CUR;09/03/2022;115.66;115.94;115.54;115.82
USDJPY:CUR;08/03/2022;115.3;115.78;115.25;115.66
USDJPY:CUR;07/03/2022;114.76;115.47;114.76;115.29
USDJPY:CUR;04/03/2022;115.44;115.55;114.63;114.78
USDJPY:CUR;03/03/2022;115.52;115.8;115.37;115.46
USDJPY:CUR;02/03/2022;114.871;115.684;114.801;115.484
USDJPY:CUR;01/03/2022;115.279;115.279;114.701;114.862
USDJPY:CUR;28/02/2022;115.705;115.705;114.88;115.071
USDJPY:CUR;25/02/2022;115.17;115.743;115.154;115.52
USDJPY:CUR;24/02/2022;115.121;115.689;114.42;115.53
USDJPY:CUR;23/02/2022;115.232;115.232;114.897;114.923
USDJPY:CUR;22/02/2022;114.869;115.235;114.532;115.091
USDJPY:CUR;21/02/2022;115;115.079;114.5;114.534
USDJPY:CUR;18/02/2022;114.944;115.28;114.793;115.032
USDJPY:CUR;17/02/2022;115.44;115.531;114.827;114.898
USDJPY:CUR;16/02/2022;115.82;115.82;115.342;115.342
USDJPY:CUR;15/02/2022;115.524;115.853;115.267;115.651
USDJPY:CUR;14/02/2022;115.419;115.745;115.013;115.538
USDJPY:CUR;13/02/2022;115.908;115.908;115.404;115.531
USDJPY:CUR;11/02/2022;116.172;116.172;115.065;115.217
USDJPY:CUR;10/02/2022;115.455;116.33;115.455;116.053
USDJPY:CUR;09/02/2022;115.474;115.59;115.328;115.582
USDJPY:CUR;08/02/2022;115.06;115.632;115.06;115.602
USDJPY:CUR;07/02/2022;115.274;115.375;114.918;115.072
USDJPY:CUR;06/02/2022;115.346;115.346;115.251;115.252
USDJPY:CUR;04/02/2022;114.841;115.41;114.779;115.196
USDJPY:CUR;03/02/2022;114.242;114.985;114.242;114.955
USDJPY:CUR;02/02/2022;114.753;114.795;114.182;114.375
USDJPY:CUR;01/02/2022;115.285;115.285;114.568;114.731
USDJPY:CUR;31/01/2022;115.285;115.591;114.981;114.992
USDJPY:CUR;30/01/2022;115.23;115.368;115.23;115.271
USDJPY:CUR;28/01/2022;115.307;115.679;115.126;115.219
USDJPY:CUR;27/01/2022;114.35;115.488;114.35;115.358
USDJPY:CUR;26/01/2022;113.902;114.738;113.795;114.705
USDJPY:CUR;25/01/2022;113.833;114.155;113.671;113.916
USDJPY:CUR;24/01/2022;113.645;114.095;113.492;114.056
USDJPY:CUR;23/01/2022;113.672;113.768;113.653;113.742
USDJPY:CUR;21/01/2022;114.098;114.098;113.621;113.682
